nombre_evento,url_evento,codigo_postal,fecha_inicio,fecha_fin,latitud,longitud,direccion,horario,organizacion,id_ciudad,id_evento
Taller de ajedrez (Iniciación),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9a9ed4a8e291910VgnVCM1000001d4a900aRCRD,28022,2024-09-27 11:00:00.0,2025-06-13 23:59:00.0,40.44640229188281,-3.6117933204271098,CALLE BOLTAÑA 23,11:00,"{'organization-name': 'Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)', 'accesibility': '0,6'}",1,756
Taller de ajedrez (iniciación),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f03eb6d989d3910VgnVCM1000001d4a900aRCRD,28025,2024-10-01 17:30:00.0,2025-06-10 23:59:00.0,40.38330593504341,-3.7420633861175796,CALLE GENERAL RICARDOS 252,17:30,"{'organization-name': 'Biblioteca Pública Municipal La Chata (Carabanchel)', 'accesibility': '1,6'}",1,757
Taller de Bancal lasaña en el Huerto Urbano Comunitario Kupina Morera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7554114bbe725910VgnVCM2000001f4a900aRCRD,,2025-03-01 11:00:00.0,2025-03-01 23:59:00.0,,,,11:00,,1,758
Taller de Biodanza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf82ad50b7ad4910VgnVCM1000001d4a900aRCRD,28021,2025-02-03 17:30:00.0,2025-02-24 23:59:00.0,40.350886994103284,-3.6914981254409645,CALLE MARIA MARTINEZ OVIOL 12,17:30,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}",1,759
Taller de Capoeira,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85fead50b7ad4910VgnVCM1000001d4a900aRCRD,28021,2025-02-03 19:30:00.0,2025-02-24 23:59:00.0,40.350886994103284,-3.6914981254409645,CALLE MARIA MARTINEZ OVIOL 12,19:30,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}",1,760
Taller de cine,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5202ddbf75b41910VgnVCM2000001f4a900aRCRD,28050,2024-10-15 17:30:00.0,2025-05-27 23:59:00.0,40.49041562546542,-3.655356751728003,CALLE PRINCESA DE EBOLI 29,17:30,"{'organization-name': 'Biblioteca Pública Municipal María Lejárraga (Hortaleza)', 'accesibility': '1,6'}",1,761
Taller de cine,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d50ddbf75b41910VgnVCM2000001f4a900aRCRD,28017,2024-10-08 11:00:00.0,2025-05-27 23:59:00.0,40.42342659084215,-3.651841641389484,CALLE NUESTRA SEÑORA DEL VILLAR 6,11:00,"{'organization-name': 'Biblioteca Pública Municipal La Elipa (Ciudad Lineal)', 'accesibility': '1,6'}",1,762
Taller de collage surrealista en la Biblioteca Miguel Delibes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99568401d45d4910VgnVCM1000001d4a900aRCRD,28030,2025-03-20 17:30:00.0,2025-03-20 23:59:00.0,40.40971737692924,-3.6529822109115133,CALLE ARROYO BELINCOSO 11,17:30,"{'organization-name': 'Biblioteca Pública Municipal Miguel Delibes (Moratalaz)', 'accesibility': '1,6'}",1,763
Taller de collage surrealista en la Biblioteca Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83368401d45d4910VgnVCM1000001d4a900aRCRD,28053,2025-02-28 17:30:00.0,2025-02-28 23:59:00.0,40.395023959810636,-3.665554302127492,CALLE PUERTO DEL MONASTERIO 1,17:30,"{'organization-name': 'Biblioteca Pública Municipal Vallecas (Puente de Vallecas)', 'accesibility': '1,6'}",1,764
Taller de cómic (Infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcd9ecedfd123910VgnVCM2000001f4a900aRCRD,28022,2024-11-25 18:00:00.0,2025-05-19 23:59:00.0,40.433291625973624,-3.6105662311927453,CALLE MARIA SEVILLA DIAGO 15,18:00,"{'organization-name': 'Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)', 'accesibility': '1,6'}",1,765
Taller de cómic (Infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad3087ffb3f64910VgnVCM1000001d4a900aRCRD,28030,2025-01-15 18:00:00.0,2025-05-21 23:59:00.0,40.40971737692924,-3.6529822109115133,CALLE ARROYO BELINCOSO 11,18:00,"{'organization-name': 'Biblioteca Pública Municipal Miguel Delibes (Moratalaz)', 'accesibility': '1,6'}",1,766
Taller de cómic (Infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c9ec45e58724910VgnVCM2000001f4a900aRCRD,28029,2025-01-08 17:30:00.0,2025-06-04 23:59:00.0,40.46903299144094,-3.6976620067964996,PLAZA DONOSO 5,17:30,"{'organization-name': 'Biblioteca Pública Municipal María Zambrano (Tetuán)', 'accesibility': '1,6'}",1,767
Taller de cómic (Infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbc06ac373051910VgnVCM2000001f4a900aRCRD,28053,2024-09-30 17:30:00.0,2025-06-02 23:59:00.0,40.3735856436473,-3.6602546064905397,AVENIDA GLORIETAS 19,17:30,"{'organization-name': 'Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)', 'accesibility': '1,6'}",1,768
Taller de cómic (Infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b77d6ac373051910VgnVCM2000001f4a900aRCRD,28041,2024-09-24 18:00:00.0,2025-06-03 23:59:00.0,40.366768324753416,-3.701141063083806,PLAZA PUEBLO 2,18:00,"{'organization-name': 'Biblioteca Pública Municipal Gabriel García Márquez (Usera)', 'accesibility': '1,6'}",1,769
Taller de cómic (juvenil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9a63238a0b3910VgnVCM1000001d4a900aRCRD,28005,2024-10-05 12:00:00.0,2025-06-07 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,12:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,770
Taller de Creación de Telares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fda74c90efe4910VgnVCM2000001f4a900aRCRD,28021,2025-02-28 10:00:00.0,2025-04-04 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,10:00,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,771
Taller de creación literaria.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38a2ddbf75b41910VgnVCM2000001f4a900aRCRD,28030,2024-10-01 18:30:00.0,2025-06-10 23:59:00.0,40.40971737692924,-3.6529822109115133,CALLE ARROYO BELINCOSO 11,18:30,"{'organization-name': 'Biblioteca Pública Municipal Miguel Delibes (Moratalaz)', 'accesibility': '1,6'}",1,772
Taller de danza africana,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=200b2c84ecd15910VgnVCM2000001f4a900aRCRD,28022,2025-03-22 11:00:00.0,2025-03-22 23:59:00.0,40.44844757572015,-3.598099871155595,AVENIDA SEPTIMA 11,11:00,"{'organization-name': 'Centro Cultural Ciudad Pegaso (San Blas - Canillejas)', 'accesibility': '1'}",1,773
Taller de Escritura Creativa para adultos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1ce1a7939225910VgnVCM1000001d4a900aRCRD,28021,2025-03-06 18:30:00.0,2025-03-20 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,18:30,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,774
Taller de Escritura Creativa para Niños/as,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=739f1a7939225910VgnVCM1000001d4a900aRCRD,28021,2025-03-06 17:00:00.0,2025-03-20 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,17:00,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,775
Taller de Funko,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=124f253fbe9f4910VgnVCM1000001d4a900aRCRD,28045,2025-03-09 11:30:00.0,2025-03-09 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,11:30,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}",1,776
Taller de Historia de Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b112bc9b3631910VgnVCM2000001f4a900aRCRD,28041,2024-10-02 18:00:00.0,2025-06-11 23:59:00.0,40.366768324753416,-3.701141063083806,PLAZA PUEBLO 2,18:00,"{'organization-name': 'Biblioteca Pública Municipal Gabriel García Márquez (Usera)', 'accesibility': '1,6'}",1,777
Taller de iniciación a la ornitología en el Parque de El Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eec1924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-16 09:30:00.0,2025-03-16 23:59:00.0,,,,09:30,,1,778
Taller de iniciación a las sombras chinescas - Vicalvaro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fded727228cb4910VgnVCM1000001d4a900aRCRD,,2025-03-22 12:00:00.0,2025-03-22 23:59:00.0,,,,12:00,,1,779
Taller de juegos (infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a1f32fa46a61910VgnVCM1000001d4a900aRCRD,28041,2024-10-17 18:00:00.0,2025-05-29 23:59:00.0,40.366768324753416,-3.701141063083806,PLAZA PUEBLO 2,18:00,"{'organization-name': 'Biblioteca Pública Municipal Gabriel García Márquez (Usera)', 'accesibility': '1,6'}",1,780
Taller de juegos (infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bce32fa46a61910VgnVCM1000001d4a900aRCRD,28032,2024-10-02 18:00:00.0,2025-05-28 23:59:00.0,40.39982891410407,-3.621281890570377,BULEVAR INDALECIO PRIETO 21,18:00,"{'organization-name': 'Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)', 'accesibility': '1,6'}",1,781
Taller de líneas Hartmann en el Huerto Urbano Comunitario Alameda de Osuna,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec810089de4f4910VgnVCM2000001f4a900aRCRD,,2025-02-23 12:00:00.0,2025-02-23 23:59:00.0,,,,12:00,,1,782
Taller de Manualidades (infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a4419b794a61910VgnVCM1000001d4a900aRCRD,28022,2024-10-02 18:00:00.0,2025-05-28 23:59:00.0,40.44640229188281,-3.6117933204271098,CALLE BOLTAÑA 23,18:00,"{'organization-name': 'Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)', 'accesibility': '0,6'}",1,783
Taller de Manualidades (infantil),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72bc87ffb3f64910VgnVCM1000001d4a900aRCRD,28030,2025-01-16 18:00:00.0,2025-05-08 23:59:00.0,40.40971737692924,-3.6529822109115133,CALLE ARROYO BELINCOSO 11,18:00,"{'organization-name': 'Biblioteca Pública Municipal Miguel Delibes (Moratalaz)', 'accesibility': '1,6'}",1,784
Taller de Mindfulness,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=289c33d971394910VgnVCM1000001d4a900aRCRD,28021,2025-02-05 10:30:00.0,2025-02-26 23:59:00.0,40.346369432374594,-3.7085146991266473,CALLE DOCTOR MARTIN AREVALO 2,10:30,"{'organization-name': 'Centro Sociocultural Ágata (Villaverde)', 'accesibility': '1'}",1,785
"Taller de Mindfulness y bienestar psicológico, con Javier García Campayo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=778d10c987b72910VgnVCM1000001d4a900aRCRD,28009,2025-03-07 18:30:00.0,2025-03-07 23:59:00.0,40.4166091081099,-3.6795930368034804,PASEO FERNÁN NÚÑEZ 24,18:30,"{'organization-name': 'Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)', 'accesibility': '1,6'}",1,786
Taller de poda en el Huerto Urbano Comunitario Villarosa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db729cf356325910VgnVCM1000001d4a900aRCRD,,2025-02-28 17:00:00.0,2025-02-28 23:59:00.0,,,,17:00,,1,787
Taller de Poesía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4fc6e037df92910VgnVCM2000001f4a900aRCRD,28041,2024-10-15 18:00:00.0,2025-06-17 23:59:00.0,40.3711623444796,-3.692742821990015,AVENIDA SAN FERMIN 10,18:00,"{'organization-name': 'Biblioteca Pública Municipal San Fermín (Usera)', 'accesibility': '1,5,6'}",1,788
Taller de Poesía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0b09ab0b9c21910VgnVCM1000001d4a900aRCRD,28053,2024-10-01 10:00:00.0,2025-06-10 23:59:00.0,40.395023959810636,-3.665554302127492,CALLE PUERTO DEL MONASTERIO 1,10:00,"{'organization-name': 'Biblioteca Pública Municipal Vallecas (Puente de Vallecas)', 'accesibility': '1,6'}",1,789
Taller de Psicología,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b0d6081f5f92910VgnVCM1000001d4a900aRCRD,28053,2024-10-18 10:00:00.0,2025-06-06 23:59:00.0,40.395023959810636,-3.665554302127492,CALLE PUERTO DEL MONASTERIO 1,10:00,"{'organization-name': 'Biblioteca Pública Municipal Vallecas (Puente de Vallecas)', 'accesibility': '1,6'}",1,790
Taller de Psicología,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b54e902e0631910VgnVCM1000001d4a900aRCRD,28053,2024-10-02 11:00:00.0,2025-05-28 23:59:00.0,40.3735856436473,-3.6602546064905397,AVENIDA GLORIETAS 19,11:00,"{'organization-name': 'Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)', 'accesibility': '1,6'}",1,791
Taller de regeneración de suelos en el Huerto Comunitario Vicálvaro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eaa192b2d94f4910VgnVCM2000001f4a900aRCRD,,2025-02-24 17:30:00.0,2025-02-24 23:59:00.0,,,,17:30,,1,792
Taller de Relajación,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e771833195a4910VgnVCM2000001f4a900aRCRD,28041,2025-02-06 10:30:00.0,2025-02-27 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,10:30,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,793
Taller de semillas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc62924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-30 11:00:00.0,2025-03-30 23:59:00.0,,,,11:00,,1,794
Taller de semilleros en el Huerto Urbano Comunitario Fuente de la Carra,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2b1114bbe725910VgnVCM2000001f4a900aRCRD,,2025-02-27 17:00:00.0,2025-02-27 23:59:00.0,,,,17:00,,1,795
Taller de semilleros en el Huerto Urbano Comunitario Garbanzal Las Montijas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2573114bbe725910VgnVCM2000001f4a900aRCRD,,2025-03-01 11:00:00.0,2025-03-01 23:59:00.0,,,,11:00,,1,796
Taller de Uso de Smartphone para Mayores de 60 años,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb14cfac99225910VgnVCM2000001f4a900aRCRD,28021,2025-03-10 10:30:00.0,2025-03-31 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,10:30,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,797
Taller Formativo de Producción Musical,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51133276cdfd4910VgnVCM1000001d4a900aRCRD,,2025-02-10 16:30:00.0,2025-04-07 23:59:00.0,,,,16:30,,1,798
Taller La Biodiversidad en acción y Aves Exóticas Invasoras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a37924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-27 16:30:00.0,2025-03-27 23:59:00.0,,,,16:30,,1,799
Taller La Biodiversidad y nuestras Aves,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bc6924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-20 16:30:00.0,2025-03-20 23:59:00.0,,,,16:30,,1,800
Taller La ITV de la bici,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2c476bd693f3910VgnVCM1000001d4a900aRCRD,,2025-02-28 17:00:00.0,2025-02-28 23:59:00.0,,,,17:00,,1,801
Taller La ITV de la bici,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37b476bd693f3910VgnVCM1000001d4a900aRCRD,,2025-03-09 11:00:00.0,2025-03-09 23:59:00.0,,,,11:00,,1,802
Taller reciclArte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a61700d72623e810VgnVCM2000001f4a900aRCRD,28009,2025-03-09 11:00:00.0,2025-03-09 23:59:00.0,40.40943503279114,-3.6861797800993257,PASEO FERNAN NUÑEZ 2,11:00,"{'organization-name': 'Centro de Información y Educación Ambiental de El Huerto de El Retiro', 'accesibility': '1'}",1,803
Taller 'Pintacaras',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e0197b3b79f4910VgnVCM1000001d4a900aRCRD,,2025-02-28 19:30:00.0,2025-02-28 23:59:00.0,,,,19:30,,1,804
Taller 'Remedial English',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d86b2481b1e1910VgnVCM2000001f4a900aRCRD,28022,2024-10-08 18:00:00.0,2025-04-29 23:59:00.0,40.433291625973624,-3.6105662311927453,CALLE MARIA SEVILLA DIAGO 15,18:00,"{'organization-name': 'Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)', 'accesibility': '1,6'}",1,805
Taller 'Remedial English',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9274b2481b1e1910VgnVCM2000001f4a900aRCRD,28002,2024-10-08 18:00:00.0,2025-04-29 23:59:00.0,40.44810636195716,-3.6762309620097398,CALLE MANTUANO 51,18:00,"{'organization-name': 'Biblioteca Pública Municipal Francisco Ibáñez (Chamartín)', 'accesibility': '1,6'}",1,806
Taller 'Remedial English',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd6ab01c7d402910VgnVCM1000001d4a900aRCRD,28005,2024-10-08 18:00:00.0,2025-04-29 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,807
Taller 'Remedial English',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=867b0525bf520910VgnVCM1000001d4a900aRCRD,28004,2024-10-07 18:00:00.0,2025-04-28 23:59:00.0,40.426642215368176,-3.699722994908341,CALLE BARCELO 4,18:00,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}",1,808
Taller ‘La Quinta en Flor’ con la compañía Sharon Fridman,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e85fba93a70e4910VgnVCM1000001d4a900aRCRD,28027,2025-02-08 00:00:00.0,2025-02-23 23:59:00.0,40.44774002225867,-3.6292874542291638,CALLE JUAN IGNACIO LUCA DE TENA 20,,"{'organization-name': 'Espacio Abierto Quinta de los Molinos', 'accesibility': '1,6'}",1,809
Talleres creativos en idioma serbio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=394cdaa14d721910VgnVCM2000001f4a900aRCRD,28005,2024-09-22 11:00:00.0,2025-06-22 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,11:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,810
Talleres de máscaras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e206292bc8325910VgnVCM2000001f4a900aRCRD,28020,2025-03-01 00:00:00.0,2025-03-01 23:59:00.0,40.45907909580629,-3.7002532146213043,CALLE BRAVO MURILLO 251,,"{'organization-name': 'Centro Sociocultural Tetuán', 'accesibility': '1'}",1,811
Talleres de máscaras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74adf9c0a8825910VgnVCM1000001d4a900aRCRD,28029,2025-03-03 16:30:00.0,2025-03-03 23:59:00.0,40.46900764611639,-3.697595691925329,PLAZA DONOSO 5,16:30,"{'organization-name': 'Centro Cultural Eduardo Úrculo (Tetuán)', 'accesibility': '1,6'}",1,812
Talleres de Price (De 7 a 9 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f981045e3fd15910VgnVCM1000001d4a900aRCRD,28012,2025-03-29 10:00:00.0,2025-06-14 23:59:00.0,40.40596936645757,-3.698589986849812,RONDA ATOCHA 35,10:00,"{'organization-name': 'Teatro Circo Price', 'accesibility': '1'}",1,813
Talleres de reflexión y meditación: la acción coherente,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21499827a09d2910VgnVCM1000001d4a900aRCRD,28022,2024-11-13 18:30:00.0,2025-03-05 23:59:00.0,40.44640229188281,-3.6117933204271098,CALLE BOLTAÑA 23,18:30,"{'organization-name': 'Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)', 'accesibility': '0'}",1,814
Talleres del Price (5 y 6 años),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12a1045e3fd15910VgnVCM1000001d4a900aRCRD,28012,2025-03-29 10:00:00.0,2025-06-14 23:59:00.0,40.40596936645757,-3.698589986849812,RONDA ATOCHA 35,10:00,"{'organization-name': 'Teatro Circo Price', 'accesibility': '1'}",1,815
TALLERES FAMILIARES,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac22b2de9aa7e810VgnVCM1000001d4a900aRCRD,28049,2025-02-02 11:00:00.0,2025-02-28 23:59:00.0,40.515712291624084,-3.6860532895354448,Carretera M-607 Km 13 L-10 ,11:00,"{'organization-name': 'Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)', 'accesibility': '1'}",1,816
TALLERES INFANTILES,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ae0b2de9aa7e810VgnVCM1000001d4a900aRCRD,28049,2025-02-01 11:00:00.0,2025-02-23 23:59:00.0,40.515712291624084,-3.6860532895354448,Carretera M-607 Km 13 L-10 ,11:00,"{'organization-name': 'Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)', 'accesibility': '1'}",1,817
Talleres Infantiles de Carnaval. Centros Socioculturales de Villaverde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=063ebe426bef4910VgnVCM1000001d4a900aRCRD,,2025-03-01 11:00:00.0,2025-03-01 23:59:00.0,,,,11:00,,1,818
Taller: los sonidos de Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=70e2924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-07 16:30:00.0,2025-03-07 23:59:00.0,,,,16:30,,1,819
